Date,platinum
01/30/2014,1382.3
01/29/2014,1408.1
01/28/2014,1409.4
01/27/2014,1421.1
01/24/2014,1428.6
01/23/2014,1463.2
01/22/2014,1462.4
01/21/2014,1453.5
01/17/2014,1454.1
01/16/2014,1431.5
01/15/2014,1428.6
01/14/2014,1433.8
01/13/2014,1443.9
01/10/2014,1436.9
01/09/2014,1419.9
01/08/2014,1414.2
01/07/2014,1415.4
01/06/2014,1416.4
01/03/2014,1414.2
01/02/2014,1404.6
12/31/2013,1373.8
12/30/2013,1367.2
12/27/2013,1378.9
12/26/2013,1362.7
12/24/2013,1336.5
12/23/2013,1327.4
12/20/2013,1332.2
12/19/2013,1318.4
12/18/2013,1342.7
12/17/2013,1344.6
12/16/2013,1360.1
12/13/2013,1362.9
12/12/2013,1364.4
12/11/2013,1385.2
12/10/2013,1388.7
12/09/2013,1368.5
12/06/2013,1356.3
12/05/2013,1363.5
12/04/2013,1376.0
12/03/2013,1355.8
12/02/2013,1346.8
11/29/2013,1368.8
11/27/2013,1352.7
11/26/2013,1371.9
11/25/2013,1377.8
11/22/2013,1382.7
11/21/2013,1391.7
11/20/2013,1399.6
11/19/2013,1419.9
11/18/2013,1411.0
11/15/2013,1438.9
11/14/2013,1444.1
11/13/2013,1432.0
11/12/2013,1439.6
11/11/2013,1432.4
11/08/2013,1442.9
11/07/2013,1456.8
11/06/2013,1467.4
11/05/2013,1450.0
11/04/2013,1456.2
11/01/2013,1451.9
10/31/2013,1448.4
10/30/2013,1479.9
10/29/2013,1461.9
10/28/2013,1472.9
10/25/2013,1455.5
10/24/2013,1456.2
10/23/2013,1439.6
10/22/2013,1450.7
10/21/2013,1438.6
10/18/2013,1437.8
10/17/2013,1434.9
10/16/2013,1398.2
10/15/2013,1383.4
10/14/2013,1383.5
10/11/2013,1375.6
10/10/2013,1396.0
10/09/2013,1383.0
10/08/2013,1403.7
10/07/2013,1401.9
10/04/2013,1388.0
10/03/2013,1373.3
10/02/2013,1393.4
10/01/2013,1385.3
09/30/2013,1412.4
09/27/2013,1419.2
09/26/2013,1410.7
09/25/2013,1428.8
09/24/2013,1418.8
09/23/2013,1425.9
09/20/2013,1432.6
09/19/2013,1473.0
09/18/2013,1425.2
09/17/2013,1422.4
09/16/2013,1441.2
09/13/2013,1444.5
09/12/2013,1442.7
09/11/2013,1473.5
09/10/2013,1474.1
09/09/2013,1483.0
09/06/2013,1495.7
09/05/2013,1482.1
09/04/2013,1494.7
09/03/2013,1538.2
08/30/2013,1527.1
08/29/2013,1522.4
08/28/2013,1540.1
08/27/2013,1532.1
08/26/2013,1544.5
08/23/2013,1541.6
08/22/2013,1540.1
08/21/2013,1519.1
08/20/2013,1525.5
08/19/2013,1509.0
08/16/2013,1527.6
08/15/2013,1532.3
08/14/2013,1505.2
08/13/2013,1499.7
08/12/2013,1498.7
08/09/2013,1500.6
08/08/2013,1491.6
08/07/2013,1438.3
08/06/2013,1427.8
08/05/2013,1448.1
08/02/2013,1451.5
08/01/2013,1443.8
07/31/2013,1429.3
07/30/2013,1437.5
07/29/2013,1442.7
07/26/2013,1422.8
07/25/2013,1447.9
07/24/2013,1455.2
07/23/2013,1443.1
07/22/2013,1448.0
07/19/2013,1431.2
07/18/2013,1414.8
07/17/2013,1411.0
07/16/2013,1425.1
07/15/2013,1421.4
07/12/2013,1406.9
07/11/2013,1407.6
07/10/2013,1368.1
07/09/2013,1368.6
07/08/2013,1362.0
07/05/2013,1326.4
07/03/2013,1346.8
07/02/2013,1367.8
07/01/2013,1382.5
06/28/2013,1339.9
06/27/2013,1329.1
06/26/2013,1303.7
06/25/2013,1350.5
06/24/2013,1329.1
06/21/2013,1369.5
06/20/2013,1363.8
06/19/2013,1423.9
06/18/2013,1440.1
06/17/2013,1434.8
06/14/2013,1447.4
06/13/2013,1447.1
06/12/2013,1482.3
06/11/2013,1479.9
06/10/2013,1506.9
06/07/2013,1502.6
06/06/2013,1529.3
06/05/2013,1510.6
06/04/2013,1491.1
06/03/2013,1497.4
05/31/2013,1461.8
05/30/2013,1482.7
05/29/2013,1453.0
05/28/2013,1461.8
05/24/2013,1451.9
05/23/2013,1457.2
05/22/2013,1469.2
05/21/2013,1458.4
05/20/2013,1484.6
05/17/2013,1468.0
05/16/2013,1485.6
05/15/2013,1490.7
05/14/2013,1501.9
05/13/2013,1484.5
05/10/2013,1486.0
05/09/2013,1516.5
05/08/2013,1504.9
05/07/2013,1481.2
05/06/2013,1507.7
05/03/2013,1501.2
05/02/2013,1500.2
05/01/2013,1469.5
04/30/2013,1507.2
04/29/2013,1507.4
04/26/2013,1476.5
04/25/2013,1464.1
04/24/2013,1430.8
04/23/2013,1417.8
04/22/2013,1436.8
04/19/2013,1423.9
04/18/2013,1429.0
04/17/2013,1435.4
04/16/2013,1450.6
04/15/2013,1424.8
04/12/2013,1495.9
04/11/2013,1535.8
04/10/2013,1529.8
04/09/2013,1553.1
04/08/2013,1537.0
04/05/2013,1535.5
04/04/2013,1517.8
04/03/2013,1541.9
04/02/2013,1574.2
04/01/2013,1598.8
03/28/2013,1574.6
03/27/2013,1583.5
03/26/2013,1566.0
03/25/2013,1582.9
03/22/2013,1581.7
03/21/2013,1580.1
03/20/2013,1582.5
03/19/2013,1555.4
03/18/2013,1579.2
03/15/2013,1592.4
03/14/2013,1589.8
03/13/2013,1593.1
03/12/2013,1595.0
03/11/2013,1601.2
03/08/2013,1603.9
03/07/2013,1595.1
03/06/2013,1579.8
03/05/2013,1585.7
03/04/2013,1566.2
03/01/2013,1573.5
02/28/2013,1583.5
02/27/2013,1600.1
02/26/2013,1616.5
02/25/2013,1620.7
02/22/2013,1607.4
02/21/2013,1620.0
02/20/2013,1647.1
02/19/2013,1697.5
02/15/2013,1677.7
02/14/2013,1710.9
02/13/2013,1729.7
02/12/2013,1717.2
02/11/2013,1696.1
02/08/2013,1714.7
02/07/2013,1722.3
02/06/2013,1736.5
02/05/2013,1707.2
02/04/2013,1698.1
02/01/2013,1687.7
01/31/2013,1675.4
01/30/2013,1689.3
01/29/2013,1678.9
01/28/2013,1662.2
01/25/2013,1694.9
01/24/2013,1683.8
01/23/2013,1691.8
01/22/2013,1698.5
01/18/2013,1674.0
01/17/2013,1700.5
01/16/2013,1694.1
01/15/2013,1689.9
01/14/2013,1658.2
01/11/2013,1631.2
01/10/2013,1634.3
01/09/2013,1600.0
01/08/2013,1583.2
01/07/2013,1556.3
01/04/2013,1558.5
01/03/2013,1579.9
01/02/2013,1568.0
12/31/2012,1542.4
12/28/2012,1521.6
12/27/2012,1531.8
12/26/2012,1534.9
12/24/2012,1534.9
12/21/2012,1536.9
12/20/2012,1546.2
12/19/2012,1592.9
12/18/2012,1593.7
12/17/2012,1608.5
12/14/2012,1614.5
12/13/2012,1612.8
12/12/2012,1646.4
12/11/2012,1640.0
12/10/2012,1623.3
12/07/2012,1607.0
12/06/2012,1600.7
12/05/2012,1584.2
12/04/2012,1582.9
12/03/2012,1613.8
11/30/2012,1604.6
11/29/2012,1619.5
11/28/2012,1611.7
11/27/2012,1618.5
11/26/2012,1611.0
11/23/2012,1617.1
11/21/2012,1583.9
11/20/2012,1573.0
11/19/2012,1583.8
11/16/2012,1561.8
11/15/2012,1573.3
11/14/2012,1591.6
11/13/2012,1586.4
11/12/2012,1566.5
11/09/2012,1559.4
11/08/2012,1542.5
11/07/2012,1539.5
11/06/2012,1558.3
11/05/2012,1542.7
11/02/2012,1544.9
11/01/2012,1573.2
10/31/2012,1577.0
10/26/2012,1546.0
10/25/2012,1568.8
10/24/2012,1562.7
10/23/2012,1575.6
10/22/2012,1612.2
10/19/2012,1615.5
10/18/2012,1643.7
10/17/2012,1670.5
10/16/2012,1645.2
10/15/2012,1632.3
10/12/2012,1659.3
10/11/2012,1689.6
10/10/2012,1678.5
10/09/2012,1695.3
10/08/2012,1698.8
10/05/2012,1707.2
10/04/2012,1725.1
10/03/2012,1694.1
10/02/2012,1687.2
10/01/2012,1685.8
09/28/2012,1669.3
09/27/2012,1651.1
09/26/2012,1634.4
09/25/2012,1631.8
09/24/2012,1622.0
09/21/2012,1637.6
09/20/2012,1623.9
09/19/2012,1640.4
09/18/2012,1636.3
09/17/2012,1672.6
09/14/2012,1713.7
09/13/2012,1679.5
09/12/2012,1649.6
09/11/2012,1607.0
09/10/2012,1603.8
09/07/2012,1596.3
09/06/2012,1586.4
09/05/2012,1575.6
09/04/2012,1567.5
08/31/2012,1537.3
08/30/2012,1503.7
08/29/2012,1520.3
08/28/2012,1520.4
08/27/2012,1553.2
08/24/2012,1554.4
08/23/2012,1554.9
08/22/2012,1526.5
08/21/2012,1507.8
08/20/2012,1498.2
08/17/2012,1473.1
08/16/2012,1435.2
08/15/2012,1396.2
08/14/2012,1399.1
08/13/2012,1392.8
08/10/2012,1399.9
08/09/2012,1412.8
08/08/2012,1410.2
08/07/2012,1410.4
08/06/2012,1401.9
08/03/2012,1414.4
08/02/2012,1387.8
08/01/2012,1401.3
07/31/2012,1416.9
07/30/2012,1411.8
07/27/2012,1408.2
07/26/2012,1405.6
07/25/2012,1399.4
07/24/2012,1386.6
07/23/2012,1398.9
07/20/2012,1414.5
07/19/2012,1423.1
07/18/2012,1404.2
07/17/2012,1420.7
07/16/2012,1417.3
07/13/2012,1435.2
07/12/2012,1412.5
07/11/2012,1431.6
07/10/2012,1429.7
07/09/2012,1445.9
07/06/2012,1449.5
07/05/2012,1477.7
07/03/2012,1491.4
07/02/2012,1458.3
06/29/2012,1452.4
06/28/2012,1389.3
06/27/2012,1409.7
06/26/2012,1426.8
06/25/2012,1439.4
06/22/2012,1431.2
06/21/2012,1438.6
06/20/2012,1466.8
06/19/2012,1480.5
06/18/2012,1484.1
06/15/2012,1487.2
06/14/2012,1487.6
06/13/2012,1466.8
06/12/2012,1454.4
06/11/2012,1449.3
06/08/2012,1425.1
06/07/2012,1440.9
06/06/2012,1469.2
06/05/2012,1440.5
06/04/2012,1427.3
06/01/2012,1433.2
05/31/2012,1417.6
05/30/2012,1401.2
05/29/2012,1428.1
05/25/2012,1426.5
05/24/2012,1422.4
05/23/2012,1414.1
05/22/2012,1458.4
05/21/2012,1461.5
05/18/2012,1459.3
05/17/2012,1453.4
05/16/2012,1432.2
05/15/2012,1446.5
05/14/2012,1442.6
05/11/2012,1471.4
05/10/2012,1493.8
05/09/2012,1499.2
05/08/2012,1508.3
05/07/2012,1530.1
05/04/2012,1536.0
05/03/2012,1533.1
05/02/2012,1564.4
05/01/2012,1572.3
04/30/2012,1571.9
04/27/2012,1575.7
04/26/2012,1570.2
04/25/2012,1547.3
04/24/2012,1548.1
04/23/2012,1556.3
04/20/2012,1584.2
04/19/2012,1578.0
04/18/2012,1579.2
04/17/2012,1584.7
04/16/2012,1575.8
04/13/2012,1587.9
04/12/2012,1606.0
04/11/2012,1584.3
04/10/2012,1593.7
04/09/2012,1618.2
04/05/2012,1607.6
04/04/2012,1598.6
04/03/2012,1660.5
04/02/2012,1654.9
03/30/2012,1644.1
03/29/2012,1622.7
03/28/2012,1635.2
03/27/2012,1657.5
03/26/2012,1646.7
03/23/2012,1627.9
03/22/2012,1612.1
03/21/2012,1640.4
03/20/2012,1654.3
03/19/2012,1684.7
03/16/2012,1675.5
03/15/2012,1683.9
03/14/2012,1675.3
03/13/2012,1701.8
03/12/2012,1695.7
03/09/2012,1684.9
03/08/2012,1656.7
03/07/2012,1627.3
03/06/2012,1611.9
03/05/2012,1662.6
03/02/2012,1691.7
03/01/2012,1701.1
02/29/2012,1692.6
02/28/2012,1723.5
02/27/2012,1714.3
02/24/2012,1715.1
02/23/2012,1723.0
02/22/2012,1720.8
02/21/2012,1684.9
02/17/2012,1633.9
02/16/2012,1626.1
02/15/2012,1638.2
02/14/2012,1628.0
02/13/2012,1649.7
02/10/2012,1659.8
02/09/2012,1667.6
02/08/2012,1668.1
02/07/2012,1654.8
02/06/2012,1629.8
02/03/2012,1631.9
02/02/2012,1629.9
02/01/2012,1623.2
01/31/2012,1588.1
01/30/2012,1616.3
01/27/2012,1623.0
01/26/2012,1616.8
01/25/2012,1579.6
01/24/2012,1552.4
01/23/2012,1561.1
01/20/2012,1532.3
01/19/2012,1518.0
01/18/2012,1525.3
01/17/2012,1528.7
01/13/2012,1488.8
01/12/2012,1500.1
01/11/2012,1497.7
01/10/2012,1464.6
01/09/2012,1429.6
01/06/2012,1408.2
01/05/2012,1418.0
01/04/2012,1426.3
01/03/2012,1432.5
12/30/2011,1404.9
12/29/2011,1366.8
12/28/2011,1387.7
12/27/2011,1433.9
12/23/2011,1429.5
12/22/2011,1424.4
12/21/2011,1431.7
12/20/2011,1432.9
12/19/2011,1413.6
12/16/2011,1417.3
12/15/2011,1407.0
12/14/2011,1426.3
12/13/2011,1492.3
12/12/2011,1486.9
12/09/2011,1515.8
12/08/2011,1494.4
12/07/2011,1522.0
12/06/2011,1524.0
12/05/2011,1532.5
12/02/2011,1548.5
12/01/2011,1557.2
11/30/2011,1560.8
11/29/2011,1540.7
11/28/2011,1539.5
11/25/2011,1533.1
11/23/2011,1558.3
11/22/2011,1571.0
11/21/2011,1543.8
11/18/2011,1588.7
11/17/2011,1581.1
11/16/2011,1631.2
11/15/2011,1642.7
11/14/2011,1644.1
11/11/2011,1646.7
11/10/2011,1627.3
11/09/2011,1643.7
11/08/2011,1673.1
11/07/2011,1658.0
11/04/2011,1629.3
11/03/2011,1647.0
11/02/2011,1601.3
11/01/2011,1582.0
10/31/2011,1607.6
10/28/2011,1651.8
10/27/2011,1641.4
10/26/2011,1597.2
10/25/2011,1568.8
10/24/2011,1542.0
10/21/2011,1509.2
10/20/2011,1490.4
10/19/2011,1523.1
10/18/2011,1540.7
10/17/2011,1551.8
10/14/2011,1554.9
10/13/2011,1532.4
10/12/2011,1554.4
10/11/2011,1518.8
10/10/2011,1525.1
10/07/2011,1493.3
10/06/2011,1508.1
10/05/2011,1482.9
10/04/2011,1468.6
10/03/2011,1517.1
09/30/2011,1523.6
09/29/2011,1532.9
09/28/2011,1534.2
09/27/2011,1574.0
09/26/2011,1546.9
09/23/2011,1613.2
09/22/2011,1710.6
09/21/2011,1788.2
09/20/2011,1781.9
09/19/2011,1772.0
09/16/2011,1813.9
09/15/2011,1780.6
09/14/2011,1815.9
09/13/2011,1813.5
09/12/2011,1809.4
09/09/2011,1837.9
09/08/2011,1854.5
09/07/2011,1828.7
09/06/2011,1858.2
09/02/2011,1884.8
09/01/2011,1852.9
08/31/2011,1856.2
08/30/2011,1853.1
08/29/2011,1825.0
08/26/2011,1826.9
08/25/2011,1822.4
08/24/2011,1826.3
08/23/2011,1880.1
08/22/2011,1905.7
08/19/2011,1874.9
08/18/2011,1847.7
08/17/2011,1840.8
08/16/2011,1818.1
08/15/2011,1797.2
08/12/2011,1796.7
08/11/2011,1792.4
08/10/2011,1771.7
08/09/2011,1756.4
08/08/2011,1723.6
08/05/2011,1719.1
08/04/2011,1729.4
08/03/2011,1785.0
08/02/2011,1793.5
08/01/2011,1794.6
07/29/2011,1785.3
07/28/2011,1792.4
07/27/2011,1808.0
07/26/2011,1807.2
07/25/2011,1794.0
07/22/2011,1798.4
07/21/2011,1787.8
07/20/2011,1776.1
07/19/2011,1776.3
07/18/2011,1775.4
07/15/2011,1755.5
07/14/2011,1774.3
07/13/2011,1767.0
07/12/2011,1736.3
07/11/2011,1728.3
07/08/2011,1733.4
07/07/2011,1743.0
07/06/2011,1733.4
07/05/2011,1742.1
07/01/2011,1716.8
06/30/2011,1726.1
06/29/2011,1726.6
06/28/2011,1691.7
06/27/2011,1673.0
06/24/2011,1677.6
06/23/2011,1694.5
06/22/2011,1752.4
06/21/2011,1747.2
06/20/2011,1730.5
06/17/2011,1752.1
06/16/2011,1760.7
06/15/2011,1774.2
06/14/2011,1794.9
06/13/2011,1806.8
06/10/2011,1833.0
06/09/2011,1844.7
06/08/2011,1831.2
06/07/2011,1830.7
06/06/2011,1821.2
06/03/2011,1823.7
06/02/2011,1817.8
06/01/2011,1823.9
05/31/2011,1834.0
05/27/2011,1800.0
05/26/2011,1778.1
05/25/2011,1779.8
05/24/2011,1762.5
05/23/2011,1755.9
05/20/2011,1769.4
05/19/2011,1769.0
05/18/2011,1779.9
05/17/2011,1761.0
05/16/2011,1760.0
05/13/2011,1769.3
05/12/2011,1771.0
05/11/2011,1777.8
05/10/2011,1800.9
05/09/2011,1795.1
05/06/2011,1786.4
05/05/2011,1778.2
05/04/2011,1826.3
05/03/2011,1860.5
05/02/2011,1875.7
04/29/2011,1865.5
04/28/2011,1839.9
04/27/2011,1819.2
04/26/2011,1805.4
04/25/2011,1828.1
04/21/2011,1820.7
04/20/2011,1802.8
04/19/2011,1771.3
04/18/2011,1782.8
04/15/2011,1794.8
04/14/2011,1795.6
04/13/2011,1777.2
04/12/2011,1774.3
04/11/2011,1792.8
04/08/2011,1812.1
04/07/2011,1790.6
04/06/2011,1797.8
04/05/2011,1796.8
04/04/2011,1787.0
04/01/2011,1776.9
03/31/2011,1783.2
03/30/2011,1774.1
03/29/2011,1740.6
03/28/2011,1747.8
03/25/2011,1745.6
03/24/2011,1760.0
03/23/2011,1760.0
03/22/2011,1739.4
03/21/2011,1744.9
03/18/2011,1723.4
03/17/2011,1706.9
03/16/2011,1700.5
03/15/2011,1705.6
03/14/2011,1752.3
03/11/2011,1781.7
03/10/2011,1765.6
03/09/2011,1802.0
03/08/2011,1802.6
03/07/2011,1820.4
03/04/2011,1837.9
03/03/2011,1833.0
03/02/2011,1859.3
03/01/2011,1845.1
02/28/2011,1809.2
02/25/2011,1803.4
02/24/2011,1786.8
02/23/2011,1776.7
02/22/2011,1786.3
02/18/2011,1843.3
02/17/2011,1844.0
02/16/2011,1834.3
02/15/2011,1831.6
02/14/2011,1827.6
02/11/2011,1813.5
02/10/2011,1830.8
02/09/2011,1859.4
02/08/2011,1861.9
02/07/2011,1844.2
02/04/2011,1845.8
02/03/2011,1844.1
02/02/2011,1828.6
02/01/2011,1833.0
01/31/2011,1800.9
01/28/2011,1805.0
01/27/2011,1803.5
01/26/2011,1796.9
01/25/2011,1787.3
01/24/2011,1819.6
01/21/2011,1822.3
01/20/2011,1818.6
01/19/2011,1838.1
01/18/2011,1828.3
01/14/2011,1816.0
01/13/2011,1821.2
01/12/2011,1801.1
01/11/2011,1770.3
01/10/2011,1745.1
01/07/2011,1738.3
01/06/2011,1735.1
01/05/2011,1734.1
01/04/2011,1747.4
01/03/2011,1786.4
12/31/2010,1778.2
12/30/2010,1749.3
12/29/2010,1760.2
12/28/2010,1757.2
12/27/2010,1735.5
12/23/2010,1723.1
12/22/2010,1730.9
12/21/2010,1721.9
12/20/2010,1710.7
12/17/2010,1698.5
12/16/2010,1698.6
12/15/2010,1704.4
12/14/2010,1713.9
12/13/2010,1697.3
12/10/2010,1675.3
12/09/2010,1678.9
12/08/2010,1681.4
12/07/2010,1705.2
12/06/2010,1713.6
12/03/2010,1728.5
12/02/2010,1713.1
12/01/2010,1684.0
11/30/2010,1666.4
11/29/2010,1644.6
11/26/2010,1645.2
11/24/2010,1658.4
11/23/2010,1657.7
11/22/2010,1655.5
11/19/2010,1671.1
11/18/2010,1663.9
11/17/2010,1640.9
11/16/2010,1645.7
11/15/2010,1685.8
11/12/2010,1684.6
11/11/2010,1745.8
11/10/2010,1737.9
11/09/2010,1809.6
11/08/2010,1771.1
11/05/2010,1768.9
11/04/2010,1755.9
11/03/2010,1697.2
11/02/2010,1719.1
11/01/2010,1711.5
10/29/2010,1707.1
10/28/2010,1692.0
10/27/2010,1678.1
10/26/2010,1704.0
10/25/2010,1697.0
10/22/2010,1675.1
10/21/2010,1673.4
10/20/2010,1687.3
10/19/2010,1677.6
10/18/2010,1698.3
10/15/2010,1695.4
10/14/2010,1712.6
10/13/2010,1707.4
10/12/2010,1683.3
10/11/2010,1690.8
10/08/2010,1708.7
10/07/2010,1705.0
10/06/2010,1712.0
10/05/2010,1700.7
10/04/2010,1672.1
10/01/2010,1682.1
09/30/2010,1658.6
09/29/2010,1656.6
09/28/2010,1635.7
09/27/2010,1630.1
09/24/2010,1639.8
09/23/2010,1645.9
09/22/2010,1632.9
09/21/2010,1612.4
09/20/2010,1632.0
09/17/2010,1621.9
09/16/2010,1611.9
09/15/2010,1605.3
09/14/2010,1594.4
09/13/2010,1549.9
09/10/2010,1542.5
09/09/2010,1553.3
09/08/2010,1562.2
09/07/2010,1556.3
09/03/2010,1561.1
09/02/2010,1551.5
09/01/2010,1535.7
08/31/2010,1523.5
08/30/2010,1533.1
08/27/2010,1537.0
08/26/2010,1539.9
08/25/2010,1527.4
08/24/2010,1517.7
08/23/2010,1508.6
08/20/2010,1513.9
08/19/2010,1527.5
08/18/2010,1536.5
08/17/2010,1546.6
08/16/2010,1537.3
08/13/2010,1526.2
08/12/2010,1531.6
08/11/2010,1520.6
08/10/2010,1537.0
08/09/2010,1542.9
08/06/2010,1570.8
08/05/2010,1572.5
08/04/2010,1586.2
08/03/2010,1587.1
08/02/2010,1602.2
07/30/2010,1576.8
07/29/2010,1563.4
07/28/2010,1541.7
07/27/2010,1536.7
07/26/2010,1555.8
07/23/2010,1542.8
07/22/2010,1529.4
07/21/2010,1529.8
07/20/2010,1517.8
07/19/2010,1513.1
07/16/2010,1512.1
07/15/2010,1533.7
07/14/2010,1520.6
07/13/2010,1535.4
07/12/2010,1515.3
07/09/2010,1533.2
07/08/2010,1516.4
07/07/2010,1526.4
07/06/2010,1518.7
07/02/2010,1503.6
07/01/2010,1506.8
06/30/2010,1537.3
06/29/2010,1555.1
06/28/2010,1565.6
06/25/2010,1570.4
06/24/2010,1561.5
06/23/2010,1567.0
06/22/2010,1593.0
06/21/2010,1590.3
06/18/2010,1587.0
06/17/2010,1572.0
06/16/2010,1567.5
06/15/2010,1578.0
06/14/2010,1563.4
06/11/2010,1535.0
06/10/2010,1536.2
06/09/2010,1534.0
06/08/2010,1528.8
06/07/2010,1517.3
06/04/2010,1525.3
06/03/2010,1542.9
06/02/2010,1550.4
06/01/2010,1549.4
05/28/2010,1549.4
05/27/2010,1552.9
05/26/2010,1530.3
05/25/2010,1491.9
05/24/2010,1534.5
05/21/2010,1501.2
05/20/2010,1495.8
05/19/2010,1605.7
05/18/2010,1690.5
05/17/2010,1663.2
05/14/2010,1715.4
05/13/2010,1739.4
05/12/2010,1747.3
05/11/2010,1700.8
05/10/2010,1693.5
05/07/2010,1665.8
05/06/2010,1666.5
05/05/2010,1649.6
05/04/2010,1685.8
05/03/2010,1728.9
04/30/2010,1745.1
04/29/2010,1733.7
04/28/2010,1713.6
04/27/2010,1720.9
04/26/2010,1745.0
04/23/2010,1741.7
04/22/2010,1744.2
04/21/2010,1740.3
04/20/2010,1721.8
04/19/2010,1696.6
04/16/2010,1695.3
04/15/2010,1726.3
04/14/2010,1734.2
04/13/2010,1717.3
04/12/2010,1739.4
04/09/2010,1727.4
04/08/2010,1717.1
04/07/2010,1723.2
04/06/2010,1704.5
04/05/2010,1709.8
04/01/2010,1675.6
